STDR_YYQU_CD,TRDAR_SE_CD,TRDAR_SE_CD_NM,TRDAR_CD,TRDAR_CD_NM,SVC_INDUTY_CD,SVC_INDUTY_CD_NM,THSMON_SELNG_AMT,THSMON_SELNG_CO,MDWK_SELNG_AMT,WKEND_SELNG_AMT,MON_SELNG_AMT,TUES_SELNG_AMT,WED_SELNG_AMT,THUR_SELNG_AMT,FRI_SELNG_AMT,SAT_SELNG_AMT,SUN_SELNG_AMT,TMZON_00_06_SELNG_AMT,TMZON_06_11_SELNG_AMT,TMZON_11_14_SELNG_AMT,TMZON_14_17_SELNG_AMT,TMZON_17_21_SELNG_AMT,TMZON_21_24_SELNG_AMT,ML_SELNG_AMT,FML_SELNG_AMT,AGRDE_10_SELNG_AMT,AGRDE_20_SELNG_AMT,AGRDE_30_SELNG_AMT,AGRDE_40_SELNG_AMT,AGRDE_50_SELNG_AMT,AGRDE_60_ABOVE_SELNG_AMT,MDWK_SELNG_CO,WKEND_SELNG_CO,MON_SELNG_CO,TUES_SELNG_CO,WED_SELNG_CO,THUR_SELNG_CO,FRI_SELNG_CO,SAT_SELNG_CO,SUN_SELNG_CO,TMZON_00_06_SELNG_CO,TMZON_06_11_SELNG_CO,TMZON_11_14_SELNG_CO,TMZON_14_17_SELNG_CO,TMZON_17_21_SELNG_CO,TMZON_21_24_SELNG_CO,ML_SELNG_CO,FML_SELNG_CO,AGRDE_10_SELNG_CO,AGRDE_20_SELNG_CO,AGRDE_30_SELNG_CO,AGRDE_40_SELNG_CO,AGRDE_50_SELNG_CO,AGRDE_60_ABOVE_SELNG_CO
20253,A,골목상권,3110113,응봉산,CS200031,세탁소,17069610.0,1328.0,13802692.0,3266918.0,1718907.0,2432353.0,3512477.0,2010922.0,4128033.0,3266918.0,0.0,0.0,1085102.0,4517938.0,6090837.0,5375733.0,0.0,6399444.0,10670166.0,0.0,0.0,2286345.0,2443968.0,4433320.0,7905977.0,1146.0,182.0,182.0,248.0,367.0,183.0,166.0,182.0,0.0,0.0,149.0,250.0,547.0,382.0,0.0,515.0,813.0,0.0,0.0,216.0,133.0,398.0,581.0
20253,R,전통시장,3130066,행당시장상점가,CS300008,수산물판매,14603580.0,576.0,12036462.0,2567118.0,1116326.0,2735187.0,3036279.0,1906106.0,3242564.0,2285788.0,281330.0,0.0,865146.0,4805401.0,6117248.0,2815785.0,0.0,3735285.0,9261631.0,0.0,331364.0,479540.0,3482635.0,2397663.0,6305715.0,471.0,105.0,63.0,120.0,103.0,86.0,99.0,99.0,6.0,0.0,41.0,161.0,226.0,148.0,0.0,133.0,431.0,0.0,21.0,32.0,99.0,127.0,284.0
20253,A,골목상권,3110104,신금호역 4번,CS300001,슈퍼마켓,28817856.0,10104.0,28817856.0,0.0,5035058.0,6369816.0,4916186.0,7297015.0,5199781.0,0.0,0.0,0.0,8259873.0,16001808.0,4556175.0,0.0,0.0,17895260.0,10922596.0,12483209.0,2538756.0,1387400.0,6913229.0,5427335.0,67927.0,10104.0,0.0,1936.0,2327.0,1817.0,2326.0,1698.0,0.0,0.0,0.0,2700.0,5858.0,1546.0,0.0,0.0,6521.0,3583.0,5044.0,493.0,221.0,2784.0,1545.0,17.0
20253,A,골목상권,3110102,옥수역 6번,CS200005,스포츠 강습,198891355.0,596.0,175454959.0,23436396.0,47571984.0,54239180.0,15862926.0,47653293.0,10127576.0,23436396.0,0.0,0.0,26379690.0,41108136.0,48008278.0,69290773.0,14104478.0,99307577.0,85119245.0,0.0,5614047.0,46626942.0,84419313.0,44331194.0,3435326.0,486.0,110.0,103.0,133.0,75.0,94.0,81.0,110.0,0.0,0.0,54.0,124.0,161.0,212.0,45.0,278.0,309.0,0.0,9.0,160.0,266.0,143.0,9.0
20253,D,발달상권,3120049,왕십리역(왕십리),CS200024,스포츠클럽,230764358.0,237.0,230764358.0,0.0,17913748.0,88597449.0,91889542.0,30925711.0,1437908.0,0.0,0.0,0.0,21446311.0,0.0,4738562.0,134500451.0,70079034.0,8921569.0,221842789.0,0.0,30734350.0,119883687.0,1764707.0,27492063.0,50889551.0,237.0,0.0,53.0,47.0,56.0,67.0,14.0,0.0,0.0,0.0,21.0,0.0,21.0,139.0,56.0,51.0,186.0,0.0,41.0,109.0,14.0,52.0,21.0
20253,A,골목상권,3110128,성원중학교,CS300017,시계및귀금속,11609953.0,88.0,11609953.0,0.0,176000.0,0.0,157746.0,10671882.0,604325.0,0.0,0.0,0.0,199865.0,559910.0,333746.0,10516432.0,0.0,1093521.0,10516432.0,0.0,0.0,110000.0,199865.0,176000.0,11124088.0,88.0,0.0,22.0,0.0,11.0,16.0,39.0,0.0,0.0,0.0,6.0,38.0,33.0,11.0,0.0,77.0,11.0,0.0,0.0,22.0,6.0,22.0,38.0
20253,A,골목상권,3110110,상왕십리역 6번,CS300014,신발,39530905.0,231.0,23862406.0,15668499.0,5539780.0,4907285.0,2754790.0,3680463.0,6980088.0,10449161.0,5219338.0,0.0,1580397.0,13828057.0,13368786.0,10753665.0,0.0,12132318.0,26046358.0,0.0,1706226.0,0.0,2948566.0,9208079.0,24315805.0,147.0,84.0,25.0,30.0,33.0,21.0,38.0,50.0,34.0,0.0,8.0,92.0,76.0,55.0,0.0,59.0,164.0,0.0,8.0,0.0,12.0,46.0,157.0
20253,A,골목상권,3110128,성원중학교,CS300016,안경,115539799.0,1294.0,76668438.0,38871361.0,15236674.0,18442606.0,19941616.0,12913580.0,10133962.0,16707816.0,22163545.0,0.0,9303523.0,33128425.0,32845572.0,38529831.0,1732448.0,61010006.0,54067042.0,4569660.0,10200126.0,14785683.0,15666998.0,18110761.0,51743820.0,977.0,317.0,216.0,239.0,200.0,151.0,171.0,130.0,187.0,0.0,84.0,395.0,270.0,514.0,31.0,633.0,647.0,43.0,122.0,243.0,153.0,246.0,471.0
20253,A,골목상권,3110118,왕십리역 9번,CS300029,애완동물,4328341.0,293.0,2486883.0,1841458.0,616632.0,114191.0,364915.0,583367.0,807778.0,1143900.0,697558.0,0.0,1297807.0,466694.0,1394622.0,1169218.0,0.0,1714357.0,2613984.0,14895.0,450807.0,748697.0,1018782.0,809268.0,1285892.0,165.0,128.0,25.0,10.0,30.0,40.0,60.0,74.0,54.0,0.0,75.0,30.0,74.0,114.0,0.0,85.0,208.0,10.0,40.0,69.0,60.0,49.0,65.0
20253,A,골목상권,3110128,성원중학교,CS100004,양식음식점,129829737.0,263.0,106780799.0,23048938.0,0.0,33749995.0,18599177.0,26972160.0,27459467.0,22253969.0,794969.0,0.0,0.0,0.0,794969.0,46665711.0,82369057.0,39378478.0,21151336.0,0.0,7812377.0,22744372.0,4356843.0,19173877.0,6442346.0,196.0,67.0,0.0,66.0,41.0,47.0,42.0,57.0,10.0,0.0,0.0,0.0,10.0,77.0,176.0,98.0,61.0,0.0,31.0,67.0,10.0,41.0,10.0
20253,A,골목상권,3110105,금동어린이공원,CS200034,여관,5143141.0,146.0,3321290.0,1821851.0,308958.0,710601.0,556124.0,818736.0,926871.0,1512894.0,308957.0,664259.0,556124.0,308957.0,0.0,3335739.0,278062.0,4486607.0,656534.0,0.0,0.0,895976.0,2269839.0,1591129.0,386197.0,92.0,54.0,16.0,23.0,16.0,14.0,23.0,46.0,8.0,16.0,16.0,8.0,0.0,98.0,8.0,130.0,16.0,0.0,0.0,39.0,61.0,38.0,8.0
20253,A,골목상권,3110102,옥수역 6번,CS200003,예술학원,108266508.0,560.0,100099006.0,8167502.0,26715323.0,25896957.0,28400508.0,13002318.0,6083900.0,8167502.0,0.0,0.0,9475810.0,10283407.0,42328871.0,43163390.0,3015030.0,38021685.0,70244823.0,0.0,0.0,7575263.0,79462202.0,21229043.0,0.0,506.0,54.0,120.0,150.0,138.0,65.0,33.0,54.0,0.0,0.0,44.0,54.0,226.0,214.0,22.0,172.0,388.0,0.0,0.0,55.0,407.0,98.0,0.0
20253,R,전통시장,3130070,뚝섬역상점가,CS200002,외국어학원,288884883.0,723.0,288884883.0,0.0,80238155.0,65976270.0,54226129.0,22640097.0,65804232.0,0.0,0.0,0.0,0.0,32170958.0,121269030.0,135444895.0,0.0,108658701.0,170248024.0,0.0,8601860.0,28816233.0,178213345.0,60694728.0,2580558.0,723.0,0.0,188.0,190.0,155.0,69.0,121.0,0.0,0.0,0.0,0.0,34.0,309.0,380.0,0.0,276.0,430.0,0.0,17.0,68.0,448.0,155.0,17.0
20253,A,골목상권,3110127,성수1가1동주민센터,CS300024,운동/경기용품,24305735.0,280.0,8429735.0,15876000.0,0.0,0.0,0.0,0.0,8429735.0,15876000.0,0.0,0.0,8429735.0,0.0,15876000.0,0.0,0.0,24305735.0,0.0,0.0,0.0,8429735.0,15876000.0,0.0,0.0,140.0,140.0,0.0,0.0,0.0,0.0,140.0,140.0,0.0,0.0,140.0,0.0,140.0,0.0,0.0,280.0,0.0,0.0,0.0,140.0,140.0,0.0,0.0
20253,A,골목상권,3110128,성원중학교,CS300007,육류판매,1297209599.0,12651.0,1173873479.0,123336120.0,621090307.0,171943683.0,113145569.0,96918740.0,170775180.0,80061814.0,43274306.0,0.0,130779035.0,620595453.0,450999990.0,91270852.0,3564269.0,254328135.0,384134621.0,0.0,3411242.0,26295470.0,20691086.0,201184191.0,386880766.0,10376.0,2275.0,2578.0,1886.0,2017.0,1474.0,2421.0,1681.0,594.0,0.0,2283.0,2305.0,5552.0,2459.0,52.0,4755.0,6386.0,0.0,183.0,683.0,380.0,3615.0,6280.0
20253,D,발달상권,3120051,뚝섬역,CS300019,의료기기,19804707.0,495.0,19804707.0,0.0,0.0,0.0,0.0,0.0,19804707.0,0.0,0.0,0.0,0.0,0.0,19804707.0,0.0,0.0,19804707.0,0.0,0.0,0.0,0.0,0.0,0.0,19804707.0,495.0,0.0,0.0,0.0,0.0,0.0,495.0,0.0,0.0,0.0,0.0,0.0,495.0,0.0,0.0,495.0,0.0,0.0,0.0,0.0,0.0,0.0,495.0
20253,A,골목상권,3110118,왕십리역 9번,CS300018,의약품,1337602777.0,79991.0,1150369589.0,187233188.0,277404418.0,256332934.0,202529845.0,213122619.0,200979773.0,175551310.0,11681878.0,2107038.0,402731724.0,376253278.0,412165590.0,144345147.0,0.0,711162745.0,626440032.0,3059199.0,64642878.0,129522391.0,156403335.0,311296118.0,672678856.0,69203.0,10788.0,16853.0,14675.0,11641.0,13083.0,12951.0,9871.0,917.0,172.0,22801.0,22621.0,24185.0,10212.0,0.0,40425.0,39566.0,492.0,7179.0,10503.0,12094.0,18758.0,30965.0
20254,D,발달상권,3120052,성수역,CS200019,PC방,180283621.0,33228.0,121002618.0,59281003.0,22805861.0,19696494.0,25684982.0,22346416.0,30468865.0,31666143.0,27614860.0,16941915.0,11735218.0,28216640.0,30378860.0,63608581.0,29402407.0,145549513.0,34734108.0,4068553.0,86132058.0,64593067.0,18272388.0,6440136.0,777419.0,22250.0,10978.0,4260.0,3841.0,4720.0,4134.0,5295.0,6132.0,4846.0,2731.0,2270.0,5379.0,6416.0,11712.0,4720.0,25103.0,8125.0,1006.0,18057.0,10347.0,2475.0,1165.0,178.0
20254,A,골목상권,3110120,서울숲카페거리,CS300015,가방,1044832947.0,8430.0,510593078.0,534239869.0,51884011.0,87820369.0,144027343.0,103425654.0,123435701.0,277591049.0,256648820.0,0.0,463024.0,239616351.0,433720449.0,371033123.0,0.0,223865073.0,820967874.0,4316592.0,249517758.0,304900597.0,217621520.0,173924092.0,94552388.0,2702.0,5728.0,270.0,420.0,533.0,762.0,717.0,3396.0,2332.0,0.0,23.0,2007.0,3444.0,2956.0,0.0,1885.0,6545.0,45.0,2357.0,2286.0,1615.0,1473.0,654.0
20254,A,골목상권,3110122,마장역 2번,CS200017,골프연습장,101078837.0,2865.0,65849494.0,35229343.0,11900030.0,10397167.0,12348508.0,12559692.0,18644097.0,18161831.0,17067512.0,12125805.0,6819326.0,10566882.0,21660573.0,36381255.0,13524996.0,68667075.0,20193805.0,0.0,4676767.0,10282745.0,20213003.0,44626648.0,9061717.0,1905.0,960.0,361.0,338.0,345.0,377.0,484.0,507.0,453.0,339.0,300.0,407.0,538.0,943.0,338.0,1981.0,591.0,0.0,115.0,284.0,621.0,1275.0,276.0
20254,A,골목상권,3110110,상왕십리역 6번,CS200029,네일숍,47754452.0,1194.0,29144826.0,18609626.0,7584097.0,888530.0,4278869.0,427887.0,15965443.0,18609626.0,0.0,0.0,0.0,12767003.0,15890194.0,18218152.0,879103.0,8341431.0,39413021.0,0.0,24812429.0,11402701.0,1126018.0,6877606.0,3535698.0,760.0,434.0,256.0,8.0,25.0,4.0,467.0,434.0,0.0,0.0,0.0,326.0,393.0,409.0,66.0,140.0,1054.0,0.0,686.0,331.0,4.0,148.0,25.0
20254,A,골목상권,3110122,마장역 2번,CS200037,노래방,129699491.0,1259.0,97449644.0,32249847.0,3649226.0,20574174.0,27450276.0,18607903.0,27168065.0,26411669.0,5838178.0,22346562.0,0.0,0.0,388750.0,26494100.0,80470079.0,101852293.0,16446378.0,0.0,0.0,8345175.0,22888357.0,69323157.0,17741984.0,833.0,426.0,57.0,135.0,254.0,192.0,195.0,272.0,154.0,240.0,0.0,0.0,15.0,343.0,661.0,910.0,245.0,0.0,0.0,141.0,224.0,640.0,150.0
20254,A,골목상권,3110122,마장역 2번,CS200016,당구장,47665124.0,2602.0,35036266.0,12628858.0,5108629.0,6359196.0,6169980.0,8265830.0,9132631.0,5410621.0,7218237.0,482442.0,0.0,2034203.0,5982387.0,18428296.0,20737796.0,40155689.0,644732.0,0.0,200708.0,751961.0,4842373.0,21305931.0,13699447.0,1879.0,723.0,261.0,371.0,392.0,441.0,414.0,379.0,344.0,34.0,0.0,76.0,358.0,1116.0,1018.0,2382.0,55.0,0.0,14.0,69.0,302.0,1158.0,894.0
20254,A,골목상권,3110128,성원중학교,CS300021,문구,272002553.0,4427.0,266723793.0,5278760.0,91367416.0,22976517.0,53879828.0,41319134.0,57180898.0,3001756.0,2277004.0,1532812.0,37366946.0,7265257.0,192870847.0,31078443.0,1888248.0,15193862.0,7578909.0,97189.0,1346540.0,7618776.0,11886582.0,773487.0,1050199.0,3704.0,723.0,476.0,873.0,1036.0,869.0,450.0,417.0,306.0,222.0,363.0,295.0,1755.0,1209.0,583.0,2000.0,1965.0,56.0,758.0,871.0,1952.0,242.0,88.0
20254,R,전통시장,3130067,왕십리도선동상점가,CS300006,미곡판매,1298480928.0,21522.0,1027157515.0,271323413.0,193997845.0,137427729.0,437474769.0,118667128.0,139590044.0,161078084.0,110245329.0,0.0,35309363.0,426562958.0,651858708.0,183554723.0,1195176.0,185293673.0,980044711.0,0.0,7086336.0,19390394.0,52262653.0,544472979.0,542126022.0,14768.0,6754.0,2474.0,2951.0,4255.0,2254.0,2834.0,4738.0,2016.0,0.0,1777.0,6625.0,5787.0,7214.0,119.0,7213.0,14070.0,0.0,471.0,469.0,1892.0,7799.0,10652.0
20254,A,골목상권,3110102,옥수역 6번,CS200028,미용실,396170179.0,4756.0,269710201.0,126459978.0,28611908.0,40921398.0,58447241.0,68045782.0,73683872.0,73546334.0,52913644.0,0.0,11179352.0,113059370.0,164721509.0,106896271.0,313677.0,162379214.0,225849343.0,1691998.0,11020571.0,96810340.0,103598218.0,112762037.0,62345394.0,3327.0,1429.0,531.0,574.0,671.0,638.0,913.0,971.0,458.0,0.0,267.0,1265.0,1708.0,1510.0,6.0,2361.0,2367.0,58.0,260.0,1072.0,1219.0,1319.0,800.0
20254,A,골목상권,3110105,금동어린이공원,CS300010,반찬가게,10476252.0,402.0,10476252.0,0.0,1211377.0,1412475.0,4543857.0,1498660.0,1809883.0,0.0,0.0,0.0,1010278.0,1364594.0,5376980.0,2724400.0,0.0,2973379.0,4926902.0,0.0,191522.0,287283.0,1838611.0,2149834.0,3433032.0,402.0,0.0,86.0,77.0,110.0,67.0,62.0,0.0,0.0,0.0,48.0,76.0,153.0,125.0,0.0,148.0,235.0,0.0,10.0,24.0,106.0,106.0,138.0
20254,A,골목상권,3110102,옥수역 6번,CS100008,분식전문점,369618327.0,31238.0,260432793.0,109185534.0,31816255.0,61473691.0,57475326.0,51501140.0,58166381.0,57181312.0,52004222.0,0.0,34337882.0,145235206.0,64678305.0,112811287.0,12555647.0,158662153.0,175238740.0,1281626.0,18656448.0,65055050.0,95037128.0,92591358.0,61279288.0,21789.0,9449.0,2228.0,4485.0,5203.0,4606.0,5267.0,4938.0,4511.0,0.0,2956.0,11557.0,6153.0,9652.0,920.0,13436.0,16552.0,224.0,1800.0,6295.0,8510.0,7454.0,5708.0
20254,D,발달상권,3120052,성수역,CS300020,서적,363971221.0,248.0,159167843.0,204803378.0,0.0,0.0,0.0,50087783.0,109080060.0,168443358.0,36360020.0,0.0,0.0,204803378.0,90900050.0,68267793.0,0.0,259343408.0,104627813.0,0.0,0.0,291251181.0,36360020.0,0.0,36360020.0,124.0,124.0,0.0,0.0,0.0,31.0,93.0,93.0,31.0,0.0,0.0,124.0,62.0,62.0,0.0,155.0,93.0,0.0,0.0,186.0,31.0,0.0,31.0
20254,R,전통시장,3130064,금남시장,CS300027,섬유제품,9793876.0,221.0,8141896.0,1651980.0,103248.0,4056198.0,1474981.0,1814228.0,693241.0,1651980.0,0.0,0.0,0.0,5427932.0,2713965.0,1651979.0,0.0,2684466.0,7109410.0,0.0,0.0,0.0,1474982.0,1696228.0,6622666.0,177.0,44.0,15.0,30.0,15.0,87.0,30.0,44.0,0.0,0.0,0.0,88.0,89.0,44.0,0.0,103.0,118.0,0.0,0.0,0.0,15.0,30.0,176.0
20254,A,골목상권,3110113,응봉산,CS200031,세탁소,24038153.0,1692.0,20081017.0,3957136.0,5873486.0,2672934.0,5840303.0,2518630.0,3175664.0,3957136.0,0.0,0.0,5418871.0,5720842.0,6416037.0,6482403.0,0.0,11395227.0,12642926.0,0.0,270446.0,4033459.0,2684548.0,8128307.0,8921393.0,1509.0,183.0,414.0,265.0,398.0,183.0,249.0,183.0,0.0,0.0,315.0,364.0,532.0,481.0,0.0,813.0,879.0,0.0,33.0,282.0,133.0,548.0,696.0
20254,R,전통시장,3130066,행당시장상점가,CS300008,수산물판매,15000000.0,559.0,11565744.0,3434256.0,1422340.0,1429433.0,2772680.0,3882079.0,2059212.0,2765188.0,669068.0,0.0,823211.0,5183790.0,4620806.0,4372193.0,0.0,5854745.0,7607947.0,0.0,991041.0,264884.0,956200.0,2969636.0,8280932.0,437.0,122.0,63.0,69.0,126.0,100.0,79.0,101.0,21.0,0.0,37.0,183.0,203.0,136.0,0.0,217.0,330.0,0.0,24.0,21.0,33.0,117.0,352.0
20254,A,골목상권,3110104,신금호역 4번,CS300001,슈퍼마켓,24625086.0,8355.0,24625086.0,0.0,4856751.0,5795836.0,4133333.0,4919583.0,4919583.0,0.0,0.0,0.0,6921719.0,15176498.0,2526869.0,0.0,0.0,13882496.0,10742590.0,10177101.0,33963.0,1112297.0,9161599.0,4140126.0,0.0,8355.0,0.0,1630.0,2020.0,1274.0,1512.0,1919.0,0.0,0.0,0.0,2445.0,5264.0,646.0,0.0,0.0,5077.0,3278.0,4262.0,17.0,187.0,2666.0,1223.0,0.0
20254,A,골목상권,3110102,옥수역 6번,CS200005,스포츠 강습,175655066.0,378.0,149130730.0,26524336.0,30474961.0,47486443.0,21291120.0,30509292.0,19368914.0,26524336.0,0.0,0.0,31171067.0,31776770.0,16873472.0,83681146.0,12152611.0,49403588.0,113701688.0,0.0,6237830.0,69374533.0,59291309.0,21502718.0,6698886.0,324.0,54.0,63.0,93.0,24.0,81.0,63.0,54.0,0.0,0.0,63.0,72.0,60.0,159.0,24.0,108.0,234.0,0.0,9.0,120.0,147.0,48.0,18.0
20254,D,발달상권,3120049,왕십리역(왕십리),CS200024,스포츠클럽,185816372.0,333.0,135290318.0,50526054.0,32315560.0,20309647.0,0.0,82599752.0,65359.0,50526054.0,0.0,0.0,0.0,97053643.0,0.0,53867037.0,34895692.0,37217520.0,148598852.0,0.0,14100497.0,85421747.0,4705882.0,35060657.0,46527589.0,271.0,62.0,72.0,84.0,41.0,67.0,7.0,62.0,0.0,0.0,0.0,102.0,0.0,210.0,21.0,121.0,212.0,0.0,76.0,124.0,27.0,65.0,41.0
20254,A,골목상권,3110128,성원중학교,CS300017,시계및귀금속,27182334.0,125.0,17534774.0,9647560.0,272582.0,473239.0,4663507.0,7308920.0,4816526.0,9647560.0,0.0,0.0,0.0,5356854.0,10221128.0,6940845.0,4663507.0,14994634.0,11977371.0,0.0,0.0,220000.0,0.0,9480033.0,17271972.0,92.0,33.0,33.0,10.0,6.0,32.0,11.0,33.0,0.0,0.0,0.0,54.0,54.0,11.0,6.0,71.0,44.0,0.0,0.0,22.0,0.0,17.0,75.0
20254,A,골목상권,3110110,상왕십리역 6번,CS300014,신발,32181428.0,177.0,18408316.0,13773112.0,3581899.0,3426291.0,4547753.0,1624647.0,5227726.0,9704680.0,4068432.0,0.0,0.0,11897775.0,14376037.0,5907616.0,0.0,7366799.0,24217576.0,0.0,0.0,1048565.0,1574526.0,6297263.0,22664021.0,115.0,62.0,21.0,21.0,31.0,16.0,26.0,42.0,20.0,0.0,0.0,63.0,84.0,30.0,0.0,38.0,134.0,0.0,0.0,4.0,12.0,38.0,118.0
20254,A,골목상권,3110128,성원중학교,CS300016,안경,77159596.0,792.0,59168729.0,17990867.0,11007984.0,12902148.0,3850344.0,20960586.0,10447667.0,10760393.0,7230474.0,0.0,12602346.0,28523580.0,14714285.0,21319385.0,0.0,43812188.0,33347408.0,0.0,1432955.0,17276334.0,12174286.0,13500419.0,32775602.0,581.0,211.0,120.0,102.0,76.0,189.0,94.0,95.0,116.0,0.0,83.0,229.0,199.0,281.0,0.0,437.0,355.0,0.0,17.0,209.0,154.0,189.0,223.0
20254,A,골목상권,3110118,왕십리역 9번,CS300029,애완동물,7367812.0,332.0,4288622.0,3079190.0,1275962.0,425983.0,784940.0,1126520.0,675217.0,1045098.0,2034092.0,0.0,1950187.0,910549.0,3042451.0,1273479.0,191146.0,1387174.0,5868929.0,0.0,755151.0,1748118.0,1460157.0,3059330.0,233347.0,212.0,120.0,39.0,30.0,59.0,49.0,35.0,60.0,60.0,0.0,79.0,65.0,113.0,70.0,5.0,85.0,243.0,0.0,55.0,118.0,50.0,80.0,25.0
20254,A,골목상권,3110128,성원중학교,CS100004,양식음식점,104884591.0,299.0,69735296.0,35149295.0,2994039.0,13246041.0,33693262.0,13782903.0,6019051.0,34111396.0,1037899.0,0.0,0.0,0.0,0.0,35727453.0,69157138.0,45891391.0,26234285.0,0.0,13132474.0,31819717.0,17437696.0,6220374.0,3515415.0,159.0,140.0,10.0,25.0,68.0,41.0,15.0,109.0,31.0,0.0,0.0,0.0,0.0,145.0,154.0,134.0,109.0,0.0,47.0,134.0,36.0,15.0,10.0
20254,A,골목상권,3110105,금동어린이공원,CS200034,여관,5375857.0,139.0,4819734.0,556123.0,1081350.0,834185.0,432540.0,834186.0,1637473.0,0.0,556123.0,2054565.0,587019.0,278062.0,0.0,1374860.0,1081351.0,4433538.0,942319.0,0.0,1498442.0,1374860.0,1390309.0,278062.0,834184.0,124.0,15.0,30.0,16.0,15.0,24.0,39.0,0.0,15.0,55.0,15.0,8.0,0.0,30.0,31.0,116.0,23.0,0.0,39.0,38.0,39.0,8.0,15.0
20254,A,골목상권,3110102,옥수역 6번,CS200003,예술학원,78283107.0,431.0,68268900.0,10014207.0,19597696.0,23043446.0,11629403.0,8183653.0,5814702.0,10014207.0,0.0,1507515.0,6460779.0,10983325.0,11952441.0,39626112.0,7752935.0,37526359.0,40756748.0,0.0,0.0,3338069.0,59977567.0,11629402.0,3338069.0,377.0,54.0,128.0,109.0,64.0,43.0,33.0,54.0,0.0,11.0,44.0,54.0,54.0,235.0,33.0,205.0,226.0,0.0,0.0,22.0,332.0,55.0,22.0
20254,R,전통시장,3130070,뚝섬역상점가,CS200002,외국어학원,174686583.0,412.0,174686583.0,0.0,43318969.0,29418363.0,27009841.0,47310234.0,27629176.0,0.0,0.0,0.0,0.0,3268707.0,63894620.0,107523256.0,0.0,60350654.0,114335929.0,0.0,25805581.0,11354456.0,103084696.0,34441850.0,0.0,412.0,0.0,121.0,69.0,51.0,86.0,85.0,0.0,0.0,0.0,0.0,17.0,120.0,275.0,0.0,171.0,241.0,0.0,51.0,34.0,259.0,68.0,0.0
20254,A,골목상권,3110136,경수초등학교,CS300024,운동/경기용품,33743949.0,19.0,33743949.0,0.0,0.0,33743949.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33743949.0,0.0,0.0,0.0,33743949.0,0.0,0.0,0.0,0.0,0.0,33743949.0,0.0,19.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0
20254,A,골목상권,3110114,왕십리파출소,CS300007,육류판매,5970759054.0,1852.0,5970759054.0,0.0,0.0,4580009082.0,251990918.0,0.0,1138759054.0,0.0,0.0,0.0,1517105960.0,0.0,4154653094.0,0.0,299000000.0,1816105960.0,4154653094.0,0.0,0.0,550990918.0,0.0,0.0,5419768136.0,1852.0,0.0,0.0,720.0,360.0,0.0,772.0,0.0,0.0,0.0,1193.0,0.0,360.0,0.0,299.0,1492.0,360.0,0.0,0.0,659.0,0.0,0.0,1193.0
20254,D,발달상권,3120051,뚝섬역,CS300019,의료기기,1430000000.0,1340.0,1430000000.0,0.0,0.0,804375000.0,0.0,580937500.0,44687500.0,0.0,0.0,0.0,0.0,0.0,625625000.0,804375000.0,0.0,44687500.0,1385312500.0,0.0,0.0,0.0,0.0,0.0,1430000000.0,1340.0,0.0,0.0,446.0,0.0,447.0,447.0,0.0,0.0,0.0,0.0,0.0,893.0,447.0,0.0,447.0,893.0,0.0,0.0,0.0,0.0,0.0,1340.0
20254,A,골목상권,3110118,왕십리역 9번,CS300018,의약품,1387991447.0,83766.0,1178189285.0,209802162.0,233972970.0,236502833.0,250486998.0,213997221.0,243229263.0,188009369.0,21792793.0,286672.0,375456877.0,418395288.0,445698911.0,148153699.0,0.0,775717528.0,612273919.0,7102488.0,64649964.0,121344183.0,157102776.0,337458475.0,700333561.0,72607.0,11159.0,16851.0,12909.0,14855.0,13212.0,14780.0,10098.0,1061.0,57.0,20017.0,24431.0,28894.0,10367.0,0.0,42631.0,41135.0,820.0,7534.0,11006.0,12102.0,19776.0,32528.0
20254,A,골목상권,3110117,성동구보건소,CS300035,인테리어,12723072.0,386.0,12723072.0,0.0,0.0,0.0,0.0,12723072.0,0.0,0.0,0.0,0.0,0.0,0.0,12723072.0,0.0,0.0,12723072.0,0.0,0.0,0.0,12723072.0,0.0,0.0,0.0,386.0,0.0,0.0,0.0,0.0,386.0,0.0,0.0,0.0,0.0,0.0,0.0,386.0,0.0,0.0,386.0,0.0,0.0,0.0,386.0,0.0,0.0,0.0
20254,A,골목상권,3110102,옥수역 6번,CS200001,일반교습학원,330935043.0,1416.0,309699496.0,21235547.0,92026487.0,50380070.0,54746724.0,24821056.0,87725159.0,18357743.0,2877804.0,4676430.0,29452521.0,83537320.0,119468304.0,79771176.0,14029292.0,101826002.0,229109041.0,0.0,0.0,32240393.0,223887162.0,56461490.0,18345998.0,1334.0,82.0,377.0,252.0,226.0,90.0,389.0,64.0,18.0,36.0,144.0,307.0,515.0,360.0,54.0,496.0,920.0,0.0,0.0,180.0,991.0,173.0,72.0
